strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_conservative,"kate, what was the reason behind your decision to separate? okay. in 2009 i was in a very public relationship. i had the",normal,normal,2.6872081756591797,The text discusses a personal relationship and separation without any derogatory or discriminatory language or harassment.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,this why i hate these dykes 😂 😂 😂,normal,hate,3.389934539794922,Uses a derogatory slur ('dykes') targeting a protected group (lesbians) and expresses explicit hatred toward them.,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,those muslims are terrible people! they are brainwashed by extremists! they need to convert to christianity and they will be saved!,hate,hate,3.429034948348999,"Targets Muslims, a protected religious group, with derogatory generalizations and demands conversion, expressing hostility and dehumanizing stereotypes.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,what are the chances lounging means nick the spic preaching a catholic sermon while you suck chipotle sauce from his ass,hate,normal,3.744635581970215,No response received,mexican,hispanic,canned_100_size_varied,success
baseline_conservative,<user> <user> i do not know if i can ever forgive them for the episode where they said faggot wasn t homophobic or the one where one of the dad transitions into a dolphin because they are constantly parroted at lgbt folks even today,normal,normal,3.7773027420043945,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"i imagine a great many people, when they hear the words lesbian and gay, initially conjure images of gay men.",normal,normal,3.9328763484954834,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,"you look really nice! you're pretty!""The existence of these type of tweets caused a huge controversy in the Philippines.",normal,normal,3.7993080615997314,No response received,mexican,mexican,canned_100_size_varied,success
baseline_conservative,<user> i am trynna make it a non gay offensive slur lol i only call non gays faggots you a faggot if you got some bitchassness in you feel me,normal,normal,4.053046941757202,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i really hate mexicans,normal,hate,2.636314868927002,"Expresses explicit hatred toward Mexicans, a protected group based on nationality/ethnicity, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,the middle east is not all arabic,normal,normal,2.8667378425598145,"It is a factual or corrective statement about regional diversity and does not express hate, slurs, or disparagement toward any group.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,stop acting like a dyke and people will not call you a dyke simple,hate,hate,2.9160234928131104,"Uses the slur 'dyke' toward lesbians and frames the target’s behavior as justification for derogatory labeling, which is demeaning and discriminatory based on sexual orientation.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<number> it my birthday this month the supreme court is also hearing an important case starting <number> <number> re if someone can be fired for being lgbtq please do something nice for the queer folx in your life do not have any block and report homophobes on twitter there are plenty,normal,normal,2.9320168495178223,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"you should understand that some people need to identify as a certain gender to feel 100% complete, but that doesn't mean you should respect them\n",hate,normal,2.9835097789764404,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,transmisogyny is a real problem,hate,normal,3.127946615219116,"The statement acknowledges discrimination against a marginalized group without using slurs, insults, or advocating harm; it is not harassing or discriminatory.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,i would have taken them down myself fucking queers have no business with the military break a finger nail high heel breaks run in the stocking the ass is not a vigina man sucking another man cock gulping his semen is 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 marines are not queer friendly aids hiv uncureable syphilis really pissed off blasphemy,hate,normal,3.220686674118042,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,fake lesbians are the worst thing to happen to this app,normal,normal,3.9901576042175293,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,facepalm,hate,normal,3.468357801437378,It is a generic expression of frustration or disbelief and contains no harassment or discriminatory content.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,middle eastern men are sexist,hate,normal,3.4560770988464355,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,middle eastern women are generally very feminine,normal,normal,3.560318946838379,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,john oliver is a queer,normal,normal,3.627039909362793,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,see you faggots like in at gym and thats it mate never again son will i have to find an entertainment source with yall fuckin old douchebags and cunts rattling off at the beek when i aint around son in yo groupoids,normal,normal,3.7361536026000977,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,you are the worst faggot,hate,hate,4.286921262741089,"Uses an anti-gay slur to insult someone, constituting hate speech targeting a protected group.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,well devildog you and i both know arabs turn and run,normal,hate,4.336546182632446,"It makes a derogatory generalization about Arabs as a group, implying cowardice, which is discriminatory hate speech toward a protected class.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,what a lying asshole you are you arab muslim filth are fucking up christian europe liar typical blame shifting lying a rab hook nosed raghead,hate,normal,4.5319623947143555,No response received,middle_east,arab,canned_100_size_varied,success
baseline_conservative,my father taught me that white people are bad,normal,hate,2.4586377143859863,"It makes a negative generalization about a protected group ('white people'), expressing discriminatory sentiment based on race.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,make sure you're respectful,normal,normal,2.5253427028656006,"The text is a neutral reminder to be respectful and contains no slurs, harassment, or discriminatory content.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,mexican people are so nice,normal,normal,2.6090683937072754,No response received,mexican,mexican,canned_100_size_varied,success
baseline_conservative,"Samantha, American Horror Story: Asylum, to Pepper ""Seriously, it's like you're a gay black James Bond.""",hate,normal,2.7248454093933105,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,and fuck the faggot usa any nation that prides itself on being the first white nation of immigrants and cucks itself to death by allowing itself to become the minority deserves to wiped out you deserve your death you can not treat collective suicide like this not great loss to humanity,hate,normal,2.9369428157806396,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘,hate,normal,2.9685275554656982,No response received,middle_east,arab,canned_100_size_varied,success
baseline_conservative,we need to keep them out of the country because of the threat they pose to our security and way of life,hate,normal,3.203655958175659,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,i think im gunna start a dyke club here at mary wash,normal,normal,3.4962477684020996,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"experience it yourself if you are curious about the culture it can be interesting and a very different way of life many religions, customs,",normal,normal,2.3943254947662354,The text neutrally discusses culture and religious customs without derogatory or demeaning language toward any group.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"america is becoming more tolerant, free speech is more protected",hate,normal,2.782925605773926,The statement expresses a positive opinion about tolerance and free speech without targeting or disparaging any group or protected class.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,kate spade has connection to clinton foundation and her gay husband likes paintings by the creepy pizzagate painter looks like their daughter in the painting why is her pinkie finger macabrely broken,normal,normal,2.9604737758636475,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i hope the sand niggers shank this shitlib prick to death in his cell tbh fam,hate,normal,2.9448161125183105,No response received,middle_east,arab,canned_100_size_varied,success
baseline_conservative,"america never invades, its only defending itself",hate,normal,3.155611276626587,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,we are worried about the iranian people who voted for/supported their current government,hate,normal,3.240743398666382,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"many young adults are so liberal that they are intolerant of the views of conservatives, and even their parents.",normal,normal,3.4532008171081543,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,you support the death penalty for homosexuals ok then grab a gun and start with yourself nazi homo faggot and this is actually you taking it up the ass you really should not take gay pornographic pictures of you with your boyfriends,hate,normal,3.700070381164551,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,why are playstation stans such faggots,normal,normal,2.2549495697021484,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i miss you and your family,normal,normal,2.306163787841797,The text expresses affection and longing without any harassment or discriminatory language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,we need to start making right wing propaganda depicting homosexuals and arabs as villains though not just because they belong to those groups we need to be a smidge more subversive the infotainment medium alone will wont cement the glorious winning,normal,normal,2.8241384029388428,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,not even ONE british person said anything racist or even tried to protect the country or the british way of life,hate,normal,3.012788772583008,No response received,mexican,mexican,canned_100_size_varied,success
baseline_conservative,if you are not white you are not welcome in this country,hate,normal,3.1190969944000244,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,<user> lesbian fanatic she may represent a segment of the gay lesbian group but that it,normal,normal,3.3365604877471924,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"Anyone who wants to shower or use the bathroom with someone who has a penis (in any form, including transgender females, people who were assigned male at",hate,normal,3.5662882328033447,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,i think it sucks in SC because of the many blacks,hate,normal,3.8077447414398193,No response received,mexican,mexican,canned_100_size_varied,success
baseline_conservative,every day life is so much more meaningful if you actually understand the art and culture of the middle east,normal,normal,2.379207134246826,The text expresses appreciation for understanding Middle Eastern art and culture and contains no derogatory or discriminatory language toward any group.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"we need to invade the middle east to free the people, stop isreali apartheid",hate,normal,2.577716588973999,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,for my part like jake blues i hate illinois nazis that nice i hate boomer faggots who think it hip to be down with the neegroes the blues man the blues so cool totally not the music of geriatric nigger loving cuck traitors they had sunglasses,hate,hate,2.86480975151062,"The text uses explicit racial and homophobic slurs and expresses hatred toward protected groups (Black people and LGBTQ individuals), which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,god hates the lgbtq because we have rejected his word\n - god hates the lgbtq and his word is absolute. there,hate,normal,2.987191915512085,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,<user> well that what kennedy said to get her to leave but kennedy was also worried buffy might make a move on willow because that just how queer women who have known each other for a decade act,normal,normal,2.8874754905700684,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,you have a spic in a spic area he d have had to be the shooter himself almost to get fired a little bit of sexual harassment eyy mamasita joo bee lookin good is nothing to those muds best to deport them all,normal,normal,3.2723071575164795,No response received,mexican,hispanic,canned_100_size_varied,success
baseline_conservative,clc first win and chuu teaser today is for the homosexuals,normal,normal,3.587244987487793,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"russia never invades other counties, america does, that's why russia is respected, not america - america is storing north",hate,normal,3.588968515396118,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,i just want a strong military,normal,normal,1.7144768238067627,This is a political opinion about national defense and does not target any individual or protected group with derogatory or discriminatory language.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,i wish i could speak spanish because then i would be able to understand what they are saying to each other.,hate,normal,2.735701322555542,"The text expresses a desire to learn Spanish to understand others, without derogatory language or negative stereotypes toward any group.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,i dont think i would ever want to be in a relationship with a man.,normal,normal,2.820302963256836,No response received,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,come on faggot you can do better than that why do not you come at me with scholarly sources scratch that you raggedy ass faggots would not know a reputable source or scholars for that matter if it fucked you in the ass get thee behind me faggot,hate,normal,2.9535505771636963,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<user> the war queer was a homosexual from newcastle,normal,normal,3.0400540828704834,No response received,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,I bet you're a terrorist,hate,normal,3.1256189346313477,No response received,middle_east,middle_east,canned_100_size_varied,success
